ID	Hexagon_index	Cluster_base
204297_at	108	4
204298_s_at	363	10
204301_at	218	8
204304_s_at	245	10
204305_at	81	1
204310_s_at	98	2
204319_s_at	277	8
204320_at	332	8
204323_x_at	391	12
204325_s_at	392	12
204326_x_at	347	2
204334_at	175	8
204337_at	365	10
204338_s_at	365	10
204339_s_at	364	10
204345_at	137	2
204346_s_at	82	1
204347_at	245	10
204348_s_at	302	10
204351_at	355	9
204352_at	240	10
204358_s_at	222	8
204359_at	171	8
204361_s_at	362	10
204362_at	301	10
204364_s_at	178	8
204365_s_at	224	8
204366_s_at	13	1
204368_at	356	10
204379_s_at	231	2
204380_s_at	101	4
204381_at	126	3
204395_s_at	165	6
204396_s_at	263	7
204400_at	230	2
204403_x_at	268	12
204407_at	150	11
204411_at	395	12
204416_x_at	350	9
204418_x_at	395	12
204419_x_at	336	8
204421_s_at	108	4
204424_s_at	338	8
204426_at	185	4
204427_s_at	185	4
204432_at	19	3
204437_s_at	193	10
204438_at	236	10
204439_at	134	2
204440_at	394	12
204442_x_at	60	3
204450_x_at	345	2
204451_at	221	8
204452_s_at	329	12
204454_at	8	3
204456_s_at	128	3
204457_s_at	128	3
204463_s_at	333	8
204464_s_at	333	8
204465_s_at	342	8
204466_s_at	216	3
204467_s_at	394	12
204468_s_at	211	7
204469_at	293	10
204471_at	342	8
204472_at	39	2
204482_at	97	2
204485_s_at	244	10
204489_s_at	26	4
204490_s_at	293	10
204494_s_at	118	5
204505_s_at	21	2
204513_s_at	238	10
204516_at	113	1
204517_at	358	10
204521_at	370	11
204526_s_at	68	2
204529_s_at	226	8
204534_at	351	9
204540_at	62	3
204550_x_at	395	12
204551_s_at	343	8
204554_at	268	12
204556_s_at	271	3
204557_s_at	388	7
204561_x_at	283	8
204563_at	392	12
204565_at	187	4
204567_s_at	107	4
204570_at	95	2
204573_at	328	12
204579_at	297	10
204584_at	278	8
204588_s_at	361	10
204589_at	170	8
204590_x_at	28	1
204595_s_at	367	11
204596_s_at	368	11
204597_x_at	367	11
204600_at	122	5
204602_at	299	10
204604_at	91	3
204605_at	102	4
204607_at	349	4
204608_at	182	4
204610_s_at	81	1
204612_at	221	8
204616_at	150	11
204620_s_at	269	6
204624_at	244	10
204637_at	365	10
204640_s_at	21	2
204643_s_at	20	3
204646_at	67	2
204653_at	248	11
204654_s_at	199	11
204658_at	54	1
204662_at	269	6
204667_at	53	1
204671_s_at	67	2
204672_s_at	130	3
204675_at	241	10
204678_s_at	356	10
204679_at	356	10
204685_s_at	133	2
204686_at	195	10
204688_at	94	3
204689_at	240	10
204694_at	344	8
204697_s_at	64	2
204699_s_at	373	11
204700_x_at	49	1
204702_s_at	359	10
204703_at	216	3
204705_x_at	227	8
204706_at	269	6
204710_s_at	47	4
204712_at	178	8
204714_s_at	134	2
204717_s_at	374	11
204720_s_at	243	10
204723_at	41	2
204724_s_at	234	4
204725_s_at	309	11
204730_at	134	2
204731_at	245	10
204733_at	391	12
204737_s_at	385	7
204740_at	77	1
204743_at	335	8
204744_s_at	111	1
204745_x_at	347	2
204750_s_at	304	11
204751_x_at	366	10
204759_at	129	3
204763_s_at	395	12
204766_s_at	143	4
204773_at	340	8
204776_at	179	2
204778_x_at	63	3
204790_at	119	5
204793_at	269	6
204802_at	383	7
204803_s_at	384	7
204805_s_at	261	7
204806_x_at	31	1
204807_at	38	3
204810_s_at	321	7
204811_s_at	101	4
204814_at	9	2
204818_at	229	2
204819_at	20	3
204820_s_at	96	2
204823_at	225	8
204825_at	27	1
204832_s_at	188	4
204836_at	359	10
204842_x_at	213	6
204844_at	12	1
204846_at	66	2
204848_x_at	336	8
204850_s_at	342	8
204851_s_at	343	8
204853_at	194	10
204861_s_at	124	6
204862_s_at	47	4
204864_s_at	372	11
204865_at	371	11
204866_at	192	10
204872_at	203	11
204879_at	14	1
204890_s_at	12	1
204891_s_at	12	1
204897_at	9	2
204899_s_at	311	11
204905_s_at	199	11
204906_at	215	6
204913_s_at	337	8
204914_s_at	336	8
204915_s_at	274	8
204917_s_at	376	11
204918_s_at	376	11
204920_at	177	8
204922_at	5	1
204927_at	155	11
204938_s_at	260	7
204939_s_at	321	7
204944_at	362	10
204947_at	126	3
204948_s_at	364	10
204953_at	65	2
204957_at	156	11
204958_at	122	5
204961_s_at	392	12
204963_at	40	2
204965_at	97	2
204966_at	326	12
204967_at	231	2
204973_at	100	2
204975_at	195	10
204976_s_at	355	9
204978_at	122	5
204979_s_at	261	7
204980_at	268	12
204984_at	356	10
204985_s_at	248	11
204987_at	342	8
204988_at	346	2
204992_s_at	37	3
204993_at	328	12
204995_at	134	2
205005_s_at	111	1
205011_at	359	10
205013_s_at	265	6
205016_at	83	1
205018_s_at	167	6
205022_s_at	102	4
205024_s_at	106	4
205029_s_at	385	7
205030_at	385	7
205031_at	266	12
205034_at	97	2
205036_at	81	1
205040_at	176	8
205041_s_at	177	8
205044_at	365	10
205046_at	217	3
205048_s_at	244	10
205051_s_at	250	11
205052_at	110	10
205053_at	110	10
205054_at	278	8
205056_s_at	203	11
205066_s_at	4	1
205068_s_at	358	10
205071_x_at	14	1
205075_at	225	8
205077_s_at	79	1
205078_at	197	11
205079_s_at	323	7
205085_at	29	1
205088_at	328	12
205100_at	293	10
205103_at	97	2
205105_at	195	10
205108_s_at	343	8
205113_at	342	8
205116_at	176	8
205123_s_at	146	4
205133_s_at	196	11
205134_s_at	32	1
205135_s_at	198	11
205138_s_at	30	1
205139_s_at	247	11
205141_at	181	2
205143_at	180	2
205150_s_at	335	8
205151_s_at	335	8
205152_at	23	2
205154_at	5	1
205156_s_at	212	6
205158_at	100	2
205163_at	335	8
205164_at	55	1
205168_at	331	3
205177_at	384	7
205181_at	40	2
205187_at	4	1
205190_at	30	1
205198_s_at	39	2
205201_at	263	7
205206_at	353	9
205216_s_at	343	8
205217_at	28	1
205221_at	133	2
205222_at	26	4
205229_s_at	360	10
205240_at	331	3
205250_s_at	168	3
205257_s_at	276	8
205263_at	241	10
205268_s_at	232	4
205273_s_at	22	2
205274_at	392	12
205278_at	363	10
205279_s_at	270	6
205280_at	94	3
205284_at	29	1
205286_at	363	10
205287_s_at	28	1
205289_at	363	10
205290_s_at	364	10
205302_at	278	8
205308_at	95	2
205309_at	147	4
205311_at	228	2
205315_s_at	39	2
205320_at	175	8
205328_at	365	10
205329_s_at	74	4
205330_at	221	8
205335_s_at	140	4
205337_at	41	2
205338_s_at	395	12
205339_at	358	10
205344_at	327	12
205346_at	95	2
205347_s_at	168	3
205348_s_at	192	10
205350_at	385	7
205351_at	294	10
205352_at	237	10
205354_at	19	3
205355_at	42	2
205356_at	52	1
205357_s_at	353	9
205358_at	174	8
205359_at	394	12
205361_s_at	193	10
205364_at	69	2
205366_s_at	137	2
205367_at	214	6
205368_at	9	2
205369_x_at	13	1
205374_at	301	10
205380_at	349	4
205381_at	342	8
205383_s_at	175	8
205387_s_at	363	10
205388_at	341	8
205393_s_at	197	11
205394_at	247	11
205399_at	346	2
205405_at	217	3
205409_at	32	1
205412_at	223	8
205413_at	226	8
205414_s_at	80	1
205415_s_at	296	10
205417_s_at	247	11
205420_at	16	1
205429_s_at	196	11
205430_at	375	11
205431_s_at	374	11
205433_at	336	8
205440_s_at	360	10
205443_at	369	11
205444_at	40	2
205445_at	304	11
205449_at	169	3
205451_at	48	1
205463_s_at	250	11
205466_s_at	360	10
205471_s_at	387	7
205472_s_at	170	8
205475_at	336	8
205477_s_at	343	8
205478_at	185	4
205480_s_at	362	10
205489_at	145	4
205492_s_at	219	8
205493_s_at	334	8
205494_at	394	12
205498_at	47	4
205500_at	216	3
205501_at	387	7
205503_at	77	1
205505_at	301	10
205516_x_at	323	7
205517_at	199	11
205521_at	66	2
205522_at	385	7
205523_at	365	10
205524_s_at	365	10
205528_s_at	226	8
205529_s_at	276	8
205534_at	360	10
205538_at	4	1
205541_s_at	186	4
205542_at	290	9
205543_at	35	5
205546_s_at	222	8
205547_s_at	385	7
205548_s_at	169	3
205549_at	174	8
205553_s_at	385	7
205555_s_at	76	1
205559_s_at	366	10
205560_at	367	11
205569_at	390	12
205572_at	16	1
205573_s_at	187	4
205574_x_at	38	3
205576_at	345	2
205577_at	259	5
205578_at	153	11
205589_at	385	7
205591_at	68	2
205592_at	337	8
205600_x_at	270	6
205601_s_at	174	8
205603_s_at	353	9
205604_at	389	7
205607_s_at	11	1
205608_s_at	389	7
205609_at	390	12
205610_at	389	7
205612_at	330	6
205614_x_at	180	2
205615_at	1	1
205619_s_at	380	5
205620_at	136	2
205625_s_at	100	2
205628_at	190	4
205630_at	293	10
205631_at	166	6
205632_s_at	204	5
205637_s_at	268	12
205638_at	175	8
205642_at	395	12
205644_s_at	105	4
205646_s_at	385	7
205649_s_at	348	4
205650_s_at	345	2
205652_s_at	270	6
205653_at	391	12
205656_at	96	2
205672_at	169	3
205674_x_at	95	2
205675_at	349	4
205682_x_at	284	2
205687_at	192	10
205691_at	149	10
205697_at	390	12
205704_s_at	239	10
205708_s_at	391	12
205710_at	359	10
205717_x_at	332	8
205719_s_at	281	8
205723_at	324	6
205726_at	108	4
205734_s_at	89	3
205737_at	64	2
205741_s_at	394	12
205754_at	228	2
205755_at	135	2
205763_s_at	373	11
205774_at	176	8
205777_at	340	8
205779_at	38	3
205780_at	28	1
205788_s_at	38	3
205789_at	359	10
205794_s_at	275	8
205802_at	76	1
205803_s_at	54	1
205805_s_at	294	10
205807_s_at	194	10
205812_s_at	71	4
205817_at	262	7
205818_at	43	2
205820_s_at	346	2
205826_at	268	12
205830_at	389	7
205838_at	269	6
205848_at	334	8
205849_s_at	52	1
205850_s_at	102	4
205858_at	172	8
205860_x_at	97	2
205865_at	306	11
205872_x_at	21	2
205876_at	359	10
205880_at	247	11
205881_at	9	2
205883_at	384	7
205884_at	328	12
205885_s_at	21	2
205888_s_at	133	2
205892_s_at	343	8
205895_s_at	52	1
205896_at	392	12
205897_at	267	12
205898_at	66	2
205904_at	248	11
205906_at	83	1
205911_at	65	2
205919_at	337	8
205923_at	246	10
205924_at	362	10
205925_s_at	360	10
205927_s_at	395	12
205930_at	75	1
205932_s_at	241	10
205933_at	276	8
205934_at	97	2
205935_at	246	10
205938_at	396	6
205939_at	225	8
205940_at	282	8
205943_at	135	2
205953_at	358	10
205954_at	327	12
205968_at	193	10
205969_at	23	2
205974_at	34	5
205975_s_at	368	11
205977_s_at	358	10
205980_s_at	359	10
205981_s_at	237	10
205982_x_at	392	12
205991_s_at	340	8
205993_s_at	126	3
205997_at	80	1
206001_at	366	10
206002_at	24	2
206012_at	353	9
206018_at	386	7
206020_at	12	1
206023_at	362	10
206025_s_at	396	6
206026_s_at	394	12
206032_at	116	11
206033_s_at	253	11
206037_at	34	5
206039_at	217	3
206042_x_at	290	9
206051_at	341	8
206052_s_at	148	10
206054_at	226	8
206056_x_at	213	6
206059_at	387	7
206062_at	360	10
206065_s_at	294	10
206067_s_at	335	8
206070_s_at	281	8
206071_s_at	223	8
206074_s_at	374	11
206075_s_at	112	1
206081_at	29	1
206089_at	222	8
206091_at	4	1
206101_at	22	2
206102_at	200	11
206105_at	395	12
206106_at	316	5
206113_s_at	189	4
206114_at	139	4
206116_s_at	370	11
206117_at	378	5
206122_at	194	10
206127_at	394	12
206130_s_at	178	8
206135_at	279	8
206137_at	27	1
206140_at	334	8
206157_at	334	8
206158_s_at	79	1
206159_at	125	6
206163_at	341	8
206169_x_at	213	6
206177_s_at	226	8
206182_at	239	10
206184_at	80	1
206192_at	391	12
206196_s_at	328	12
206200_s_at	193	10
206201_s_at	272	8
206204_at	358	10
206208_at	299	10
206209_s_at	353	9
206224_at	353	9
206226_at	177	8
206227_at	393	12
206235_at	268	12
206238_s_at	324	6
206239_s_at	343	8
206242_at	41	2
206247_at	30	1
206249_at	39	2
206253_at	12	1
206259_at	42	2
206280_at	327	12
206282_at	278	8
206286_s_at	353	9
206289_at	387	7
206291_at	353	9
206293_at	23	2
206296_x_at	360	10
206302_s_at	235	10
206303_s_at	74	4
206305_s_at	22	2
206307_s_at	385	7
206309_at	100	2
206315_at	98	2
206325_at	342	8
206327_s_at	268	12
206332_s_at	301	10
206335_at	71	4
206340_at	174	8
206348_s_at	358	10
206349_at	359	10
206352_s_at	55	1
206363_at	238	10
206372_at	395	12
206373_at	342	8
206375_s_at	330	6
206377_at	130	3
206383_s_at	241	10
206386_at	24	2
206387_at	302	10
206390_x_at	362	10
206397_x_at	362	10
206401_s_at	132	2
206403_at	131	3
206404_at	319	7
206407_s_at	35	5
206408_at	65	2
206414_s_at	128	3
206424_at	365	10
206429_at	362	10
206430_at	359	10
206432_at	364	10
206433_s_at	70	4
206434_at	24	2
206445_s_at	80	1
206458_s_at	269	6
206461_x_at	347	2
206470_at	9	2
206472_s_at	112	1
206481_s_at	136	2
206488_s_at	338	8
206493_at	14	1
206495_s_at	152	11
206502_s_at	281	8
206508_at	85	5
206510_at	221	8
206511_s_at	131	3
206521_s_at	267	12
206524_at	364	10
206527_at	223	8
206531_at	66	2
206535_at	40	2
206542_s_at	137	2
206544_x_at	98	2
206550_s_at	153	11
206551_x_at	166	6
206552_s_at	137	2
206567_s_at	146	4
206574_s_at	117	1
206578_at	314	5
206580_s_at	16	1
206582_s_at	65	2
206592_s_at	28	1
206595_at	33	1
206600_s_at	13	1
206601_s_at	386	7
206602_s_at	387	7
206606_at	228	2
206607_at	392	12
206617_s_at	393	12
206631_at	18	5
206633_at	395	12
206634_at	80	1
206643_at	227	8
206645_s_at	85	5
206647_at	336	8
206651_s_at	280	8
206653_at	358	10
206654_s_at	4	1
206655_s_at	98	2
206657_s_at	22	2
206661_at	391	12
206662_at	104	4
206667_s_at	359	10
206668_s_at	76	1
206669_at	353	9
206670_s_at	353	9
206673_at	14	1
206683_at	13	1
206686_at	367	11
206697_s_at	9	2
206701_x_at	231	2
206702_at	194	10
206735_at	391	12
206739_at	270	6
206742_at	341	8
206743_s_at	177	8
206746_at	58	5
206748_s_at	328	12
206751_s_at	242	10
206754_s_at	391	12
206756_at	362	10
206757_at	393	12
206767_at	396	6
206780_at	392	12
206783_at	240	10
206792_x_at	329	12
206796_at	31	1
206801_at	378	5
206803_at	30	1
206805_at	270	6
206806_at	113	1
206809_s_at	37	3
206825_at	87	5
206845_s_at	87	5
206846_s_at	126	3
206857_s_at	352	9
206858_s_at	320	7
206860_s_at	80	1
206861_s_at	25	1
206874_s_at	387	7
206876_at	329	12
206893_at	365	10
206894_at	353	9
206896_s_at	14	1
206898_at	65	2
206912_at	57	5
206915_at	270	6
206928_at	14	1
206937_at	133	2
206939_at	329	12
206940_s_at	221	8
206941_x_at	47	4
206965_at	269	6
206966_s_at	395	12
206970_at	394	12
206987_x_at	311	11
206994_at	25	1
206997_s_at	166	6
207001_x_at	21	2
207002_s_at	382	7
207009_at	337	8
207011_s_at	147	4
207015_s_at	73	4
207016_s_at	362	10
207022_s_at	31	1
207030_s_at	185	4
207031_at	396	6
207037_at	296	10
207040_s_at	15	1
207052_at	358	10
207053_at	257	5
207059_at	390	12
207060_at	132	2
207066_at	216	3
207069_s_at	147	4
207076_s_at	346	2
207084_at	218	8
207092_at	358	10
207102_at	236	10
207144_s_at	115	11
207147_at	338	8
207148_x_at	332	8
207154_at	107	4
207163_s_at	128	3
207164_s_at	21	2
207168_s_at	93	3
207169_x_at	69	2
207172_s_at	132	2
207173_x_at	99	2
207191_s_at	134	2
207195_at	9	2
207196_s_at	372	11
207197_at	352	9
207230_at	166	6
207251_at	392	12
207263_x_at	123	6
207266_x_at	204	5
207267_s_at	372	11
207279_s_at	307	11
207282_s_at	66	2
207285_x_at	13	1
207300_s_at	41	2
207306_at	201	11
207313_x_at	391	12
207317_s_at	395	12
207324_s_at	392	12
207327_at	40	2
207332_s_at	31	1
207335_x_at	46	4
207345_at	364	10
207351_s_at	393	12
207357_s_at	239	10
207358_x_at	96	2
207365_x_at	395	12
207373_at	337	8
207386_at	35	5
207396_s_at	14	1
207397_s_at	66	2
207404_s_at	30	1
207413_s_at	4	1
207424_at	331	3
207434_s_at	96	2
207443_at	175	8
207447_s_at	10	2
207451_at	207	5
207457_s_at	306	11
207468_s_at	30	1
207505_at	392	12
207525_s_at	9	2
207542_s_at	365	10
207543_s_at	367	11
207544_s_at	65	2
207548_at	34	5
207549_x_at	392	12
207558_s_at	363	10
207559_s_at	115	11
207563_s_at	56	1
207570_at	65	2
207578_s_at	392	12
207585_s_at	144	4
207595_s_at	64	2
207608_x_at	325	12
207616_s_at	66	2
207620_s_at	249	11
207625_s_at	89	3
207626_s_at	359	10
207644_at	359	10
207653_at	88	6
207668_x_at	106	4
207672_at	389	7
207680_x_at	211	7
207684_at	75	1
207690_at	394	12
207691_x_at	268	12
207694_at	328	12
207695_s_at	349	4
207707_s_at	44	4
207713_s_at	65	2
207714_s_at	195	10
207717_s_at	366	10
207722_s_at	160	5
207730_x_at	214	6
207742_s_at	31	1
207746_at	392	12
207747_s_at	309	11
207760_s_at	37	3
207761_s_at	181	2
207781_s_at	128	3
207782_s_at	109	4
207789_s_at	328	12
207790_at	391	12
207791_s_at	185	4
207820_at	178	8
207822_at	30	1
207824_s_at	263	7
207828_s_at	387	7
207836_s_at	367	11
207839_s_at	270	6
207842_s_at	2	2
207843_x_at	301	10
207845_s_at	151	11
207869_s_at	66	2
207873_x_at	33	1
207921_x_at	207	5
207923_x_at	318	7
207924_x_at	259	5
207937_x_at	5	1
207943_x_at	382	7
207945_s_at	114	1
207953_at	213	6
207958_at	6	1
207966_s_at	239	10
207980_s_at	302	10
207981_s_at	101	4
207988_s_at	191	4
207996_s_at	10	2
208003_s_at	393	12
208016_s_at	356	10
208022_s_at	29	1
208025_s_at	169	3
208029_s_at	303	10
208033_s_at	274	8
208037_s_at	394	12
208040_s_at	209	7
208055_s_at	46	4
208063_s_at	12	1
208070_s_at	396	6
208072_s_at	86	5
208073_x_at	332	8
208079_s_at	106	4
208097_s_at	78	1
208112_x_at	40	2
208113_x_at	248	11
208117_s_at	12	1
208120_x_at	166	6
208121_s_at	223	8
208146_s_at	196	11
208149_x_at	37	3
208165_s_at	76	1
208178_x_at	277	8
208190_s_at	303	10
208195_at	383	7
208200_at	392	12
208224_at	30	1
208228_s_at	198	11
208234_x_at	33	1
208238_x_at	213	6
208241_at	391	12
208243_s_at	268	12
208246_x_at	395	12
208248_x_at	194	10
208268_at	16	1
208270_s_at	47	4
208286_x_at	353	9
208296_x_at	152	11
208308_s_at	370	11
208313_s_at	210	7
208319_s_at	148	10
208336_s_at	113	1
208338_at	132	2
208353_x_at	40	2
208361_s_at	30	1
208371_s_at	93	3
208373_s_at	33	1
208389_s_at	268	12
208396_s_at	21	2
208398_s_at	75	1
208399_s_at	274	8
208403_x_at	8	3
208405_s_at	147	4
208407_s_at	111	1
208427_s_at	338	8
208443_x_at	225	8
208445_s_at	127	3
208454_s_at	42	2
208456_s_at	363	10
208460_at	76	1
208469_s_at	168	3
208474_at	365	10
208476_s_at	219	8
208484_at	374	11
208485_x_at	395	12
208493_at	96	2
208497_x_at	174	8
208502_s_at	199	11
208504_x_at	330	6
208513_at	82	1
208523_x_at	139	4
208530_s_at	8	3
208542_x_at	357	10
208546_x_at	186	4
208557_at	397	3
208563_x_at	268	12
208569_at	4	1
208573_s_at	327	12
208581_x_at	347	2
208605_s_at	21	2
208612_at	106	4
208613_s_at	73	4
208616_s_at	295	10
208621_s_at	301	10
208622_s_at	301	10
208623_s_at	301	10
208626_s_at	42	2
208633_s_at	93	3
208634_s_at	131	3
208636_at	192	10
208637_x_at	192	10
208638_at	191	4
208639_x_at	112	1
208642_s_at	73	4
208650_s_at	363	10
208651_x_at	192	10
208653_s_at	241	10
208654_s_at	196	11
208656_s_at	10	2
208659_at	115	11
208660_at	122	5
208661_s_at	397	3
208662_s_at	332	8
208663_s_at	332	8
208664_s_at	397	3
208666_s_at	145	4
208667_s_at	26	4
208674_x_at	192	10
208675_s_at	74	4
208677_s_at	249	11
208678_at	45	4
208679_s_at	185	4
208680_at	148	10
208682_s_at	173	8
208683_at	146	4
208686_s_at	2	2
208688_x_at	55	1
208689_s_at	105	4
208690_s_at	302	10
208691_at	77	1
208694_at	108	4
208699_x_at	117	1
208700_s_at	374	11
208702_x_at	244	10
208703_s_at	245	10
208704_x_at	195	10
208708_x_at	72	4
208714_at	37	3
208718_at	9	2
208723_at	43	2
208726_s_at	153	11
208729_x_at	109	4
208734_x_at	103	4
208736_at	242	10
208740_at	8	3
208741_at	89	3
208743_s_at	142	4
208756_at	27	1
208758_at	153	11
208761_s_at	143	4
208763_s_at	221	8
208767_s_at	303	10
208770_s_at	28	1
208771_s_at	111	1
208774_at	62	3
208779_x_at	138	2
208782_at	51	1
208785_s_at	184	4
208787_at	77	1
208789_at	372	11
208791_at	351	9
208792_s_at	351	9
208795_s_at	161	5
208796_s_at	249	11
208804_s_at	92	3
208806_at	172	8
208807_s_at	173	8
208808_s_at	32	1
208809_s_at	191	4
208812_x_at	243	10
208813_at	9	2
208815_x_at	148	10
208816_x_at	298	10
208829_at	138	2
208832_at	60	3
208835_s_at	215	6
208836_at	147	4
208840_s_at	147	4
208841_s_at	109	4
208847_s_at	73	4
208850_s_at	103	4
208852_s_at	152	11
208853_s_at	52	1
208854_s_at	251	11
208855_s_at	196	11
208856_x_at	55	1
208858_s_at	151	11
208862_s_at	73	4
208864_s_at	187	4
208868_s_at	72	4
208869_s_at	184	4
208872_s_at	75	1
208877_at	323	7
208886_at	262	7
208890_s_at	92	3
208891_at	305	11
208892_s_at	305	11
208893_s_at	247	11
208895_s_at	80	1
208897_s_at	53	1
208898_at	241	10
208899_x_at	235	10
208903_at	269	6
208906_at	173	8
208910_s_at	150	11
208911_s_at	147	4
208912_s_at	61	3
208913_at	304	11
208914_at	307	11
208915_s_at	249	11
208916_at	251	11
208921_s_at	102	4
208923_at	74	4
208924_at	293	10
208926_at	240	10
208929_x_at	32	1
208934_s_at	307	11
208936_x_at	156	11
208940_at	231	2
208941_s_at	101	4
208944_at	173	8
208946_s_at	140	4
208949_s_at	365	10
208950_s_at	75	1
208951_at	47	4
208952_s_at	84	1
208959_s_at	297	10
208965_s_at	245	10
208966_x_at	364	10
208969_at	43	2
208972_s_at	90	3
208974_x_at	14	1
208975_s_at	150	11
208978_at	219	8
208979_at	92	3
208984_x_at	91	3
208986_at	221	8
208991_at	139	4
208992_s_at	69	2
209007_s_at	241	10
209008_x_at	365	10
209011_at	270	6
209012_at	130	3
209013_x_at	223	8
209014_at	68	2
209015_s_at	242	10
209016_s_at	244	10
209017_s_at	16	1
209019_s_at	37	3
209027_s_at	243	10
209028_s_at	360	10
209031_at	261	7
209032_s_at	209	7
209034_at	53	1
209035_at	204	5
209038_s_at	20	3
209043_at	184	4
209047_at	365	10
209048_s_at	241	10
209049_s_at	241	10
209050_s_at	171	8
209051_s_at	128	3
209066_x_at	310	11
209068_at	128	3
209070_s_at	302	10
209071_s_at	302	10
209074_s_at	167	6
209076_s_at	49	1
209079_x_at	272	8
209080_x_at	114	1
209081_s_at	250	11
209082_s_at	250	11
209083_at	395	12
209087_x_at	92	3
209090_s_at	93	3
209091_s_at	106	4
209094_at	174	8
209095_at	26	4
209096_at	77	1
209107_x_at	68	2
209108_at	80	1
209109_s_at	151	11
209110_s_at	3	2
209111_at	49	1
209112_at	264	7
209118_s_at	223	8
209119_x_at	332	8
209120_at	333	8
209121_x_at	333	8
209122_at	111	1
209129_at	52	1
209130_at	299	10
209135_at	76	1
209136_s_at	358	10
209140_x_at	240	10
209141_at	297	10
209142_s_at	185	4
209143_s_at	198	11
209144_s_at	20	3
209146_at	234	4
209147_s_at	288	4
209148_at	128	3
209149_s_at	107	4
209152_s_at	203	11
209154_at	185	4
209155_s_at	156	11
209156_s_at	250	11
209157_at	240	10
209159_s_at	171	8
209160_at	42	2
209165_at	155	11
209167_at	92	3
209168_at	127	3
209172_s_at	387	7
209173_at	357	10
209179_s_at	53	1
209180_at	152	11
209181_s_at	148	10
209185_s_at	74	4
209186_at	105	4
209189_at	365	10
209191_at	184	4
209195_s_at	214	6
209197_at	219	8
209198_s_at	279	8
209199_s_at	127	3
209200_at	128	3
209209_s_at	194	10
209210_s_at	298	10
209211_at	26	4
209212_s_at	48	1
209213_at	104	4
209215_at	253	11
209220_at	91	3
209231_s_at	144	4
209233_at	79	1
209234_at	174	8
209238_at	301	10
209239_at	166	6
209242_at	317	5
209243_s_at	375	11
209250_at	102	4
209251_x_at	22	2
209256_s_at	126	3
209264_s_at	117	1
209267_s_at	362	10
209272_at	91	3
209273_s_at	76	1
209274_s_at	49	1
209276_s_at	234	4
209278_s_at	355	9
209280_at	90	3
209285_s_at	170	8
209289_at	341	8
209290_s_at	341	8
209296_at	139	4
209301_at	352	9
209302_at	155	11
209304_x_at	201	11
209305_s_at	252	11
209306_s_at	360	10
209307_at	194	10
209308_s_at	13	1
209313_at	46	4
209318_x_at	383	7
209322_s_at	36	3
209324_s_at	14	1
209325_s_at	52	1
209330_s_at	47	4
209333_at	65	2
209339_at	115	11
209350_s_at	63	3
209355_s_at	130	3
209357_at	364	10
209361_s_at	171	8
209363_s_at	145	4
209364_at	93	3
209365_s_at	22	2
209366_x_at	300	10
209367_at	372	11
209369_at	365	10
209372_x_at	229	2
209388_at	111	1
209389_x_at	142	4
209394_at	252	11
209397_at	53	1
209402_s_at	86	5
209404_s_at	145	4
209409_at	131	3
209414_at	61	3
209416_s_at	91	3
209421_at	196	11
209422_at	243	10
209429_x_at	48	1
209433_s_at	196	11
209434_s_at	196	11
209442_x_at	10	2
209443_at	280	8
209445_x_at	5	1
209446_s_at	368	11
209447_at	269	6
209448_at	292	9
209452_s_at	50	1
209457_at	242	10
209458_x_at	335	8
209459_s_at	342	8
209460_at	341	8
209461_x_at	201	11
209462_at	273	8
209463_s_at	79	1
209465_x_at	93	3
209466_x_at	172	8
209469_at	341	8
209470_s_at	280	8
209471_s_at	153	11
209473_at	59	3
209476_at	296	10
209479_at	113	1
209486_at	239	10
209487_at	364	10
209488_s_at	303	10
209489_at	76	1
209496_at	339	8
209497_s_at	131	3
209505_at	333	8
209506_s_at	334	8
209507_at	112	1
209508_x_at	394	12
209509_s_at	72	4
209513_s_at	42	2
209522_s_at	393	12
209529_at	292	9
209531_at	75	1
209538_at	134	2
209541_at	133	2
209542_x_at	393	12
209550_at	172	8
209552_at	258	5
209555_s_at	98	2
209560_s_at	333	8
209566_at	371	11
209568_s_at	174	8
209569_x_at	136	2
209570_s_at	180	2
209578_s_at	199	11
209581_at	12	1
209582_s_at	176	8
209583_s_at	176	8
209585_s_at	241	10
209586_s_at	72	4
209590_at	388	7
209591_s_at	388	7
209592_s_at	42	2
209593_s_at	69	2
209596_at	339	8
209598_at	276	8
209602_s_at	364	10
209603_at	109	4
209604_s_at	364	10
209605_at	181	2
209610_s_at	132	2
209615_s_at	3	2
209617_s_at	172	8
209618_at	268	12
209619_at	255	5
209620_s_at	48	1
209621_s_at	221	8
209631_s_at	236	10
209637_s_at	268	12
209642_at	243	10
209651_at	67	2
209652_s_at	375	11
209655_s_at	317	5
209656_s_at	317	5
209660_at	346	2
209662_at	151	11
209668_x_at	88	6
209669_s_at	110	10
209675_s_at	262	7
209676_at	111	1
209678_s_at	356	10
209679_s_at	301	10
209687_at	226	8
209688_s_at	92	3
209689_at	61	3
209690_s_at	305	11
209691_s_at	367	11
209692_at	330	6
209693_at	47	4
209694_at	72	4
209695_at	159	5
209699_x_at	341	8
209702_at	70	4
209703_x_at	90	3
209705_at	122	5
209706_at	31	1
209708_at	335	8
209710_at	182	4
209711_at	224	8
209712_at	40	2
209721_s_at	59	3
209722_s_at	193	10
209723_at	365	10
209726_at	361	10
209730_at	256	5
209735_at	366	10
209737_at	221	8
