ID	Hexagon_index
Chit1	487
Chi3l1	651
Mybph	651
Adora1	651
Myog	651
4933406M09Rik	289
Cyb5r1	656
Adipor1	655
Klhl12	653
Rabif	418
Jarid1b	416
Syt2	348
Ppp1r12b	139
Ube2t	283
Lgr6	344
Ptprv	137
Ptpn7	183
Arl8a	183
Gpr37l1	233
Elf3	572
Rnpep	572
Timm17a	571
Lmod1	492
Tmem58	418
Ipo9	417
Nav1	414
Csrp1	235
Phlda3	289
Tnni1	489
Lad1	653
Tnnt2	567
Pkp1	567
Tmem9	660
Cacna1s	422
Kif21b	495
5730559C18Rik	346
Camsap1l1	413
Ddx59	412
Kif14	227
Zfp281	231
Nr5a2	401
Ptprc	687
Atp6v1g3	686
Nek7	687
Lhx9	110
2310009B15Rik	110
Crb1	252
Zbtb41	204
Aspm	256
F13b	256
Cfhr1	256
BC026782	693
Cfh	694
Kcnt2	203
Cdc73	317
B3galt2	318
Glrx2	319
Trove2	319
Uchl5	319
Rgs2	378
Rgs13	689
Rgs1	601
Rgs18	447
B830045N13Rik	523
Pla2g4a	687
Ptgs2	686
Pdc	516
BC003331	515
Tpr	439
Ivns1abp	189
1200016B10Rik	622
1190005F20Rik	219
Rnf2	220
Niban	661
Edem3	188
1700025G04Rik	147
5730449L18Rik	246
Glt25d2	246
Rgl1	27
Apobec4	229
Arpc5	181
Ncf2	287
Smg7	348
Nmnat2	486
Lamc2	656
Lamc1	413
1700012A16Rik	289
Dhx9	657
Npl	414
Rgs8	344
Rgs16	283
Rnasel	660
5830403L16Rik	147
Teddm1	51
Glul	79
Cacna1e	691
Ier5	674
Mr1	674
Stx6	674
Xpr1	674
Acbd6	675
Lhx4	357
Qscn6	141
Tor1aip1	346
Ifrg15	229
Tor1aip2	180
Nphs2	67
9430070O13Rik	675
Soat1	41
Abl2	136
Tor3a	98
C530043G21Rik	180
Ralgps2	285
Angptl1	283
1700057K13Rik	659
Rasal2	103
BC026585	294
Lztr2	357
6430517E21Rik	601
Astn1	689
Pappa2	687
Rfwd2	519
Tnr	374
Tnn	199
Mrps14	152
Cacybp	152
Rabgap1l	152
Rc3h1	101
Serpinc1	341
Zbtb37	279
Dars2	279
Klhl20	340
Prdx6	339
Tnfsf4	29
Tnfsf18	438
Fasl	438
Pigc	437
Dnm3	438
5630401D24Rik	300
Vamp4	362
Myoc	363
Bat2d	300
Fmo4	514
Fmo1	514
Fmo2	684
Fmo3	686
Prrx1	685
Scyl1bp1	685
Kifap3	516
Scyl3	82
BC055324	87
2810422O20Rik	711
Sele	711
Sell	711
Selp	711
F5	711
Slc19a2	711
4930455F23Rik	711
Blzf1	711
Nme7	711
Atp1b1	710
Dpt	202
Xcl1	598
Tbx19	507
Sft2d2	297
Tiprl	48
Gpr161	433
Brp44	365
Sacy	14
Mpzl1	96
Rcsd1	134
Creg1	95
Cd247	131
Pou2f1	174
Dusp27	271
Gpa33	217
Mael	270
Tada1l	117
Pogk	528
4831428F09Rik	690
C030014K22Rik	381
Uck2	40
Tmco1	67
Aldh9a1	136
Mgst3	136
Lrrc52	67
Rxrg	91
Lmx1a	611
Pbx1	685
Rgs5	686
Rgs4	685
1700084C01Rik	683
Hsd17b7	683
Ddr2	683
Uap1	667
Uhmk1	668
Sh2d1b2	431
Sh2d1b1	431
1700015E13Rik	431
Nos1ap	362
Olfml2b	72
Atf6	70
Dusp12	137
Fcrlb	180
Fcrla	180
Fcgr2b	230
Fcgr3	413
1700009P17Rik	415
Sdhc	415
Mpz	348
Nr1i3	349
Tomm40l	349
Apoa2	349
Fcer1g	349
Ndufs2	348
Adamts4	415
B4galt3	489
Ppox	488
Usp21	488
Ufc1	488
Dedd	487
Nit1	487
Pfdn2	486
1190002J23Rik	414
Pvrl4	414
Arhgap30	414
Usf1	415
F11r	348
Refbp2	9
Itlna	2
Cd244	381
Ly9	380
Slamf7	450
Cd48	450
Slamf1	611
Cd84	615
Slamf6	93
Nhlh1	646
Ncstn	647
Copa	647
Pex19	647
Wdr42a	647
Casq1	647
Atp1a2	288
Igsf8	288
Kcnj9	287
Kcnj10	647
Pigm	648
Slamf9	643
Igsf9	643
Tagln2	642
Slamf8	63
Dusp23	61
Crp	452
Apcs	691
Olfr16	690
Olfr1408	690
Olfr1406	690
Olfr218	690
Olfr1404	690
Fcer1a	690
Olfr1403	446
Darc	523
BC094916	520
AI447904	689
Ifi204	688
Mnda	689
Ifi203	689
Ifi202b	689
Ifi205	689
Olfr433	520
Olfr432	520
Olfr430	445
Olfr429	444
Olfr427	444
Olfr244	444
Olfr424	444
Olfr421	444
Olfr420	444
Spna1	375
Olfr419	375
1810030J14Rik	310
Olfr417	310
Olfr415	310
Olfr414	310
Fmn2	310
Grem2	600
Rgs7	519
Fh1	523
Kmo	523
Opn3	446
Chml	446
Exo1	608
Pld5	696
B020018G12Rik	696
Sdccag8	699
Akt3	698
Zfp238	682
1700016C15Rik	109
Adss	77
5830417C01Rik	711
2310005N03Rik	340
Hnrpu	340
Efcab2	342
D230039L06Rik	144
Smyd3	367
Tfb2m	98
9630058J23Rik	136
Sccpdh	345
Ahctf1	346
Cabc1	422
Psen2	659
Itpkb	659
6330403A02Rik	413
Parp1	651
Lin9	651
Mixl1	651
Acbd3	347
H3f3a	418
BC031781	653
Lefty2	567
Pycr2	653
Lefty1	567
Tmem63a	567
Ephx1	653
9130409I23Rik	412
Nvl	412
Cnih4	343
Wdr26	342
Cnih3	26
A230079K17Rik	405
Lbr	42
Enah	410
Srp9	657
Degs1	485
Fbxo28	651
Trp53bp2	344
Capn2	181
Capn8	660
4922505E12Rik	299
Susd4	299
Dusp10	686
Hlx1	581
Mosc1	429
Mosc2	501
C130074G19Rik	500
Mark1	500
Iars2	14
Bpnt1	1
Eprs	2
9630028B13Rik	329
Slc30a10	329
Lyplal1	442
Tgfb2	437
D1Pas1	608
Spata17	374
Esrrg	444
Ush2a	690
Kctd3	699
Kcnk2	608
Cenpf	421
Ptpn14	291
Smyd2	675
Prox1	700
Rps6kc1	394
Angel2	413
9630055N22Rik	487
9130211I03Rik	229
Atf3	659
Nenf	659
2310028N02Rik	659
Ppp2r5a	659
Dtl	659
Ints7	659
Lpgat1	661
Nek2	496
Slc30a1	575
3322402L07Rik	240
Traf5	240
Rcor3	662
Kcnh1	77
Hhat	439
Sertad4	676
Syt14	676
AA408296	590
Irf6	590
A130010J15Rik	590
Traf3ip3	590
Hsd11b1	591
G0s2	592
Lamb3	592
Camk1g	592
Plxna2	517
Cd34	517
Cd46	311
Crry	255
Cr2	203
Cnksr3	699
A130090K04Rik	443
Oprm1	443
Rgs17	526
Mtrf1l	527
Fbxo5	527
Vip	610
Myct1	527
Syne1	518
Esr1	687
1700052N19Rik	279
Akap12	411
Mthfd1l	186
Plekhg1	333
Ppp1r14c	373
Lrp11	456
Pcmt1	635
Nup43	64
Katna1	64
BC013529	96
Ppil4	96
Zc3h12d	134
Map3k7ip2	65
Ust	682
Sash1	368
E130306M17Rik	686
Stxbp5	687
9130014G24Rik	519
Rab32	689
Grm1	690
Shprh	84
Fbxo30	18
Epm2a	35
Utrn	154
Sf3b5	104
Plagl1	191
Ltv1	193
Phactr2	194
Fuca2	438
Pex3	197
Deadc1	197
Aig1	684
Hivep2	513
Gpr126	598
Nmbr	518
Cited2	436
Txlnb	436
Heca	367
Reps1	17
Ccdc28a	392
Nhsl1	456
Hebp2	168
D10Bwg1379e	267
Perp	148
Tnfaip3	196
Olig3	196
Ifngr1	251
Il22ra2	251
Il20ra	154
Slc35d3	266
Pex7	266
Map3k5	266
Mtap7	267
Bclaf1	401
2610016C23Rik	334
Pde7b	326
Ahi1	167
Myb	274
Hbs1l	331
Aldh8a1	19
Sgk	632
Raet1a	120
Raet1d	120
Raet1e	120
Raet1b	120
Raet1c	120
Slc2a12	307
Tbpl1	307
Tcf21	372
Eya4	687
Rps12	50
Vnn3	79
Vnn1	79
Taar1	80
Taar2	80
Taar3	80
Taar4	80
Taar5	80
Taar6	80
Taar7a	113
Taar7b	113
Taar7d	153
Taar7e	153
Taar7f	198
Taar8a	152
Taar8b	152
Taar8c	152
Taar9	152
Stx7	111
Moxd1	299
Ctgf	662
Enpp1	576
Enpp3	661
Crsp3	661
Arg1	661
Akap7	576
Epb4.1l2	662
C030003D03Rik	441
L3mbtl3	598
Arhgap18	440
Lama2	441
Ptprk	160
E430004N04Rik	156
2310057J18Rik	376
6330407J23Rik	695
Echdc1	375
Rnf146	443
Rspo3	687
Hint3	123
Ncoa7	123
Hey2	87
Hddc2	373
Tpd52l1	373
Tcba1	444
A330019N05Rik	606
Sult3a1	204
2700019D07Rik	158
Rwdd1	119
4732454E20Rik	119
BB146404	119
A630077B13Rik	709
Tspyl1	709
Tspyl4	85
Nt5dc1	85
Col10a1	205
Frk	203
Hdac2	253
Marcks	442
Lama4	151
1700025K23Rik	238
Tube1	238
Fyn	661
Traf3ip2	136
Rev3l	43
BC021785	65
AI317395	65
Slc16a10	97
Bxdc1	135
2410016F19Rik	178
Amd1	228
Amd2	228
Cdc2l6	179
Slc22a16	25
9030224M15Rik	146
Wasf1	53
Gpr6	33
A530089I17Rik	35
Zbtb24	279
Mical1	279
Smpd2	279
Cd164	43
5033413D22Rik	44
2410017P07Rik	275
Sesn1	3
Armc2	11
Foxo3a	24
Lace1	65
Snx3	560
Nr2e1	98
Ostm1	134
Sec63	134
Scml4	26
Pdss2	130
AK122525	130
1700021F05Rik	94
Cd24a	478
Qrsl1	79
Rtn4ip1	79
Atg5	86
Prdm1	633
Prep	195
Popdc3	249
Bves	307
Lin28b	307
Hace1	609
Grik2	523
Sim1	697
Gp49a	608
Lilrb4	608
Gprc6a	607
Rfxdc1	524
Vgll2	314
Ros1	256
Dcbld1	84
Gopc	382
D10Ertd438e	317
Zfa	314
Slc35f1	523
Pln	440
Asf1a	372
4930589M24Rik	443
Man1a	690
D630037F22Rik	692
Gja1	317
Hsf2	608
Serinc1	608
Pkib	607
Fabp7	444
Smpdl3a	444
Gcc2	18
Lims1	634
Ranbp2	41
Edar	633
Sept10	241
P4ha1	356
Pla2g12b	660
Oit3	660
Cbara1	413
Dnajb12	234
Ddit4	417
D10Ertd641e	567
Ascc1	653
Spock2	349
Chst3	286
Psap	346
Cdh23	284
4632428N05Rik	660
Slc29a3	10
Unc5b	10
Pcbd1	649
Sgpl1	649
1700021K02Rik	413
Adamts14	347
Prf1	349
X99384	350
Nodal	493
Eif4ebp2	493
Lrrc20	491
Ppa1	651
Sar1a	651
H2afy2	411
Col13a1	176
2010107G23Rik	63
Neurog3	93
Tspan15	131
Tacr2	130
Hk1	22
Hkdc1	408
Supv3l1	484
Vps26a	564
2510003E04Rik	287
Ddx21	286
Ddx50	348
Ccar1	415
Slc25a16	564
Dna2l	648
Rufy2	646
Hnrph3	646
3110049J23Rik	646
Atoh7	561
Herc4	223
Sirt1	336
Dnajc12	129
Ctnna3	391
Lrrtm3	690
Nrbf2	43
Egr2	114
Gm237	153
Zfp365	663
Plekhk1	662
Arid5b	662
1700040L02Rik	116
Tmem26	600
Rhobtb1	115
Cdc2a	30
Ank3	368
Slc16a9	44
1200015N20Rik	546
Phyhipl	56
Bicc1	368
Tfam	546
Ube2d1	545
Ipmk	631
Zwint	694
Pcdh15	692
Gnaz	269
Rab36	12
Bcr	12
Adora2a	73
Upb1	71
1110038D17Rik	283
Snrpd3	344
AI646023	412
Ggt1	650
Ggtla1	485
Susd2	230
Cabin1	181
Ddt	651
Gstt3	651
Gstt1	651
Gstt2	654
Mif	419
Derl3	292
Smarcb1	292
Mmp11	236
Ndg2	236
Gm867	236
Vpreb3	236
Suhw2	136
Slc5a4b	135
Slc5a4a	410
Prmt2	410
S100b	343
Dip2a	343
Pcnt	343
2610028H24Rik	180
A130042E20Rik	181
Mcm3ap	659
Lss	345
1700027D21Rik	345
Ftcd	228
Col6a2	180
Col6a1	70
Pcbp3	70
Slc19a1	346
Col18a1	486
Pofut2	653
Adarb1	566
1810008A18Rik	412
Itgb2	346
Pttg1ip	182
Sumo3	103
Ube2g2	104
Krtap12-1	134
C330046G03Rik	64
Lrrc3	639
Trpm2	640
1810043G02Rik	65
Pfkl	65
Aire	65
Dnmt3l	97
Icosl	97
D10Jhu81e	482
Tmem1	563
Agpat3	564
Cstb	286
Pdxk	286
Ilvbl	42
Olfr1357	3
Casp14	369
Slc1a6	371
Olfr1356	442
Olfr1355	518
Olfr8	448
Olfr1353	448
Olfr1352	448
Olfr1351	449
Olfr57	449
2610008E11Rik	449
AJ543404	379
Ppap2c	98
Mier2	135
Theg	648
4932409I22Rik	650
Gm1157	654
Madcam1	492
Gtrgeo22	493
Cdc34	420
Gzmm	353
Bsg	293
Hcn2	293
Polrmt	237
Fgf22	237
Rnf126	293
Fstl3	236
Palm	353
9130017N09Rik	352
Ptbp1	291
BC005764	291
Prtn3	291
Ela2	291
Cfd	353
Thrap5	353
C030046I01Rik	352
Kiss1r	352
Arid3a	419
Wdr18	419
Grin3b	419
ORF61	419
Cnn2	352
Abca7	291
Hmha1	236
Polr2e	291
Gpx4	291
Stk11	293
Dos	237
Atp5d	237
Midn	237
Cirbp	294
1600002K03Rik	294
Efna2	294
Mum1	420
Ndufs7	492
Gamt	492
Dazap1	492
Rps15	419
Apc2	419
2310011J03Rik	352
Pcsk4	291
Reep6	236
Adamtsl5	236
6330514A18Rik	293
Rkhd1	293
Mbd3	186
Uqcr	236
Tcfe2a	236
Onecut3	237
Atp8b3	236
Rexo1	291
Klf16	419
D10Bwg1364e	418
Scamp4	491
Csnk1g2	418
Mknk2	352
Mobkl2a	291
9030607L17Rik	352
Ap3d1	352
Dot1l	353
Plekhj1	293
Sf3a2	293
Amh	293
Jsrp1	293
Oaz1	293
BC072620	293
Lsm7	293
3110056O03Rik	293
Tmprss9	292
Timm13	353
Lmnb2	353
Gadd45b	420
Gng7	493
Diras1	493
Slc39a3	493
Sgta	493
Thop1	421
Creb3l3	355
Map2k2	355
Zbtb7a	292
Pias4	353
Eef2	419
Dapk3	492
Itgb1bp3	491
Atcay	491
9130206N08Rik	491
Matk	418
Mrpl54	492
Apba3	491
Tjp3	491
Pip5k1c	569
2510012J08Rik	655
Tbxa2r	571
Gipc3	493
Hmg20b	420
F630110N24Rik	353
4930404N11Rik	353
Fzr1	292
Dohh	353
Nfic	352
Ncln	493
Edg6	353
Gna15	353
Gna11	292
Aes	292
Tle2	353
Tle6	353
Sirt6	349
Ankrd24	348
BC062115	709
Tdg	469
Glt8d2	469
Hcfc2	135
Nfyb	178
Txnrd1	178
Chst11	73
Slc41a2	674
D10Wsu102e	75
Aldh1l2	29
Nuak1	468
Ckap4	179
Tcp11l2	344
Polr3b	412
Rfx4	409
Ric8b	483
Fhl4	407
AI597468	407
Mterfd3	480
Cry1	480
Btbd11	708
Pwp1	623
Prdm4	397
D10Wsu52e	330
Bpil2	330
Fbxo7	49
Syn3	76
Timp3	197
Hsp90b1	80
Nt5dc3	80
C630002B14Rik	611
Stab2	699
Ascl1	600
Pah	443
Igf1	600
Pmch	311
4930547N16Rik	311
Nup37	201
Ccdc53	156
1200002N14Rik	117
Gnptab	118
Sycp3	159
Chpt1	159
8030451F13Rik	159
Spic	159
Arl1	205
Slc5a8	204
Tmem16d	203
Gas2l3	611
Nr1h4	700
Slc17a8	366
Scyl2	16
Actr6	463
E030041M21Rik	624
Apaf1	177
1200009F10Rik	485
Slc25a3	413
Tmpo	656
Nedd1	687
Pctk2	662
Elk3	576
Lta4h	661
Hal	661
Ccdc38	661
Ntn4	576
Usp44	496
Metap2	496
Vezt	240
Fgd6	663
Nr2c1	110
Ndufa12	110
Tmcc3	667
4921537D05Rik	667
Plxnc1	110
Cradd	281
Socs2	281
D10Ertd322e	411
Ube2n	411
Nudt4	411
Eea1	663
Btg1	310
Dcn	688
Lum	687
Kera	600
4921510H08Rik	600
Atp2b1	687
Wdr51b	369
Galnt4	369
Dusp6	365
Csl	688
Kitl	600
Tmtc3	690
4930430F08Rik	446
1700017N19Rik	446
Mgat4c	605
Nts	447
Pamci	447
Cart1	446
Slc6a15	378
Tmtc2	444
BC067068	375
Ccdc59	603
Ppfia2	446
8430416H19Rik	376
Lin7a	601
Myf5	688
Myf6	688
Ptprq	600
Ppp1r12a	34
Pawr	721
Syt1	721
E2f7	710
Csrp2	404
Zdhhc17	404
Osbpl8	4
Nap1l1	189
Phlda1	189
Krr1	512
Glipr1	512
Caps2	687
Kcnc2	695
4921506J03Rik	447
Trhde	446
Tph2	257
Tbc1d15	620
Rab21	633
Tmem19	633
Thap2	633
Lgr5	632
Tspan8	443
Ptprr	689
Ptprb	681
Kcnmb4	436
Cnot2	366
Gm239	5
Rab3ip	73
Lrrc10	574
Cct2	574
Frs2	574
Yeats4	413
9530003J23Rik	413
Lyzs	485
Cpsf6	564
Mdm2	647
Slc35e3	562
Nup107	648
Rap1b	484
Mdm1	624
Il22	366
Iltifb	528
Ifng	309
Dyrk2	687
Grip1	698
Helb	42
Irak3	72
Tmbim4	574
1190005P17Rik	574
Hmga2	424
Msrb3	672
Lemd3	506
Wif1	192
Gns	137
Rassf3	287
Tbk1	565
Xpot	649
D930020B18Rik	408
BC048403	176
Srgap1	44
Tmem5	308
Avpr1a	687
Ppm1h	594
Mon2	73
Usp15	359
AI851790	307
Slc16a7	445
Lrig3	610
Xrcc6bp1	412
Ctdsp2	416
Avil	416
Tsfm	489
Mettl1	489
Cyp27b1	489
March9	489
Cdk4	414
Tspan31	414
Centg1	414
B4galnt1	653
D10Ertd610e	654
Dtx3	655
Pip5k2c	572
Kif5a	421
Dctn2	354
Mbd6	354
Ddit3	421
Mars	421
Arhgap9	571
Gli1	571
Inhbe	490
Inhbc	489
R3hdm2	653
Stac3	489
Shmt2	350
Nxph4	289
Lrp1	234
Stat6	415
Nab2	488
BC030440	566
Myo1a	651
Tac2	651
Zbtb39	565
Admr	650
Rdh1	650
Rdh9	564
Rdh16	484
AY053573	484
Rdhs	484
BC089597	484
Rdh7	410
Sdro	410
Prim1	285
Naca	288
Ptges3	234
Atp5b	290
Baz2a	290
Rbms2	417
